Статистика популярности языков программирования на acmp.ru
количество accepted попыток сдать решение на языке в течение месяца
month;C++;Python;Java;Pascal;C#;JavaScript;Go;Basic;all
="11.2012";14735;0;938;14686;0;0;0;136;30495
="12.2012";12767;0;791;11093;0;0;0;107;24758
="01.2013";8183;0;792;10005;0;0;0;71;19051
="02.2013";7810;0;761;8045;0;0;0;14;16630
="03.2013";8483;0;978;6925;0;0;0;10;16396
="04.2013";8012;0;1080;6454;0;0;0;7;15553
="05.2013";6067;0;628;5169;0;0;0;56;11920
="06.2013";7441;0;775;5970;0;0;0;15;14201
="07.2013";6458;0;790;3073;0;0;0;1;10322
="08.2013";4926;0;757;2875;0;0;0;31;8589
="09.2013";7362;0;782;7873;0;0;0;28;16045
="10.2013";12699;0;1477;12536;0;0;0;81;26793
="11.2013";10507;0;1604;13555;0;0;0;47;25713
="12.2013";10988;0;1721;11167;0;0;0;50;23926
="01.2014";10298;0;615;10145;0;0;0;11;21069
="02.2014";10004;0;567;7786;0;0;0;4;18361
="03.2014";9640;0;676;5946;0;0;0;38;16300
="04.2014";9183;0;780;5475;0;0;0;15;15453
="05.2014";8293;0;636;4883;0;0;0;12;13824
="06.2014";10887;0;1009;5562;0;0;0;59;17517
="07.2014";9386;0;864;3102;0;0;0;16;13368
="08.2014";7535;0;737;2916;0;0;0;26;11214
="09.2014";11500;0;881;7664;0;0;0;14;20059
="10.2014";14388;0;1430;12656;0;0;0;35;28509
="11.2014";17024;0;993;13135;0;0;0;26;31178
="12.2014";14854;0;863;10103;0;0;0;14;25834
="01.2015";10852;0;997;9099;0;0;0;30;20978
="02.2015";10485;0;835;6439;0;0;0;22;17781
="03.2015";9763;0;1255;7181;0;0;0;26;18225
="04.2015";12033;0;1373;10019;0;0;0;59;23484
="05.2015";12115;1912;1066;8871;143;0;0;12;24119
="06.2015";11362;1397;1471;5421;520;0;0;28;20199
="07.2015";10022;1895;558;3654;325;0;0;17;16471
="08.2015";10036;1727;894;4690;257;0;0;2;17606
="09.2015";19685;2157;1224;11617;433;0;0;0;35116
="10.2015";30498;3270;1963;16898;397;0;0;3;53029
="11.2015";27341;3438;1273;18053;521;0;0;9;50635
="12.2015";29972;3429;1611;15729;337;0;0;7;51085
="01.2016";24312;2837;1449;13030;616;0;0;1;42245
="02.2016";10063;1163;1422;5653;385;0;0;0;18686
="03.2016";16997;2755;1898;10208;356;0;0;2;32216
="04.2016";17770;2168;1316;11573;387;0;0;0;33214
="05.2016";14616;1867;1123;9272;253;0;0;0;27131
="06.2016";11154;1773;876;5771;207;0;0;0;19781
="07.2016";11363;2010;1288;3103;252;0;0;1;18017
="08.2016";12384;2062;1213;3973;190;0;0;0;19822
="09.2016";26139;1870;1233;10179;478;0;0;1;39900
="10.2016";35134;4037;2252;13993;1299;0;0;2;56717
="11.2016";34265;3679;2405;16422;503;0;0;13;57287
="12.2016";31952;3282;2112;14967;415;0;0;7;52735
="01.2017";22553;3867;2009;12858;576;0;0;1;41864
="02.2017";22194;3012;1736;13167;414;0;0;49;40572
="03.2017";21174;2433;3348;12524;476;0;0;39;39994
="04.2017";19613;2457;1629;9366;688;0;0;20;33773
="05.2017";18026;2797;1099;7321;253;0;0;5;29501
="06.2017";19847;2882;1437;5526;825;0;0;2;30519
="07.2017";18216;2127;2085;3437;245;0;0;2;26112
="08.2017";17622;3323;2479;3641;255;0;0;1;27321
="09.2017";33379;4586;2074;9321;549;0;0;0;49909
="10.2017";46710;7385;2128;15331;744;0;0;8;72306
="11.2017";44581;12202;2255;17943;868;0;0;0;77849
="12.2017";41732;7698;2421;14457;408;0;0;0;66716
="01.2018";29769;5588;3708;10470;540;0;0;44;50119
="02.2018";24918;4729;2128;9707;261;0;0;4;41747
="03.2018";32329;4796;2174;11081;690;0;0;4;51074
="04.2018";29115;5412;1864;9621;600;0;0;1;46613
="05.2018";27601;5960;1819;8709;347;0;0;3;44439
="06.2018";30600;7784;2536;8899;614;0;0;3;50436
="07.2018";22775;4969;2030;3818;640;0;47;117;34396
="08.2018";24067;5164;1724;4546;594;0;99;29;36223
="09.2018";43526;7980;1999;9736;886;0;47;141;64315
="10.2018";62927;13801;3450;19871;973;0;107;159;101288
="11.2018";62595;16447;3939;18757;683;0;85;42;102548
="12.2018";61569;13102;2449;12746;623;0;57;16;90562
="01.2019";44123;12966;2790;12372;928;0;60;14;73253
="02.2019";41330;10139;1857;10055;1748;0;139;21;65289
="03.2019";34932;10291;2266;12768;1593;0;73;96;62019
="04.2019";39494;11422;1913;14055;1605;0;164;24;68677
="05.2019";32142;10820;1971;14054;610;0;64;9;59670
="06.2019";25817;7963;1500;3585;754;0;34;3;39656
="07.2019";24772;8531;1929;2890;664;0;29;72;38887
="08.2019";25162;8006;2182;3443;698;0;70;31;39592
="09.2019";50791;10792;1976;9001;845;0;84;2;73491
="10.2019";69148;17804;3123;14716;2315;0;72;3;107181
="11.2019";65676;18700;3299;13274;3584;0;80;5;104618
="12.2019";60492;19613;3425;10694;1604;0;93;1;95922
="01.2020";43463;16502;3389;9535;1183;0;375;1;74448
="02.2020";45834;17415;1751;7504;2217;0;75;39;74835
="03.2020";41212;16657;1684;6368;1637;0;91;23;67672
="04.2020";33341;15541;1485;5532;1098;0;40;35;57072
="05.2020";22716;12299;1914;5177;1461;0;55;56;43678
="06.2020";22272;10684;1573;3018;800;0;26;0;38373
="07.2020";24144;12881;2029;2325;1119;0;62;0;42560
="08.2020";20197;10020;1436;2408;1226;0;120;0;35407
="09.2020";38348;16550;3134;5422;699;0;80;2;64235
="10.2020";56678;21949;6426;8621;666;0;161;0;94501
="11.2020";55468;20346;1969;8700;1511;0;69;0;88063
="12.2020";48887;21448;2639;8134;601;0;154;1;81864
="01.2021";36497;19663;1775;5827;703;0;73;48;64586
="02.2021";48924;28600;2310;7108;1832;0;189;25;88988
="03.2021";44447;25839;2133;6012;1505;0;85;0;80021
="04.2021";41153;21041;1605;5593;612;0;24;9;70037
="05.2021";28539;15089;1160;3434;383;0;45;6;48656
="06.2021";26132;12129;2390;3413;566;0;25;3;44658
="07.2021";26503;12883;1831;2320;573;0;266;3;44379
="08.2021";30462;10100;1870;1247;366;0;53;0;44098
="09.2021";43713;20159;1883;4780;747;0;73;1;71356
="10.2021";64918;30425;3124;8845;907;0;79;0;108298
="11.2021";55093;27246;7148;7396;1069;0;173;0;98125
="12.2021";50233;26599;2953;7454;1768;0;217;4;89228
="01.2022";36576;25069;2749;4306;1038;0;169;0;69907
="02.2022";38932;25165;2070;4644;928;0;63;2;71804
="03.2022";37660;24685;1835;3909;1197;0;148;7;69441
="04.2022";37605;26262;2953;4128;823;0;39;63;71873
="05.2022";30429;19804;9171;3299;1848;0;33;7;64591
="06.2022";25013;16391;1988;1249;632;0;43;0;45316
="07.2022";25189;11230;1738;551;1109;0;44;0;39861
="08.2022";24584;11758;1525;722;906;0;172;1;39668
="09.2022";41074;24394;8105;2656;593;0;174;3;76999
="10.2022";61218;35316;4194;4466;1204;0;95;0;106493
="11.2022";60729;34453;4065;4445;1047;188;53;1;104981
="12.2022";49459;33560;2778;4660;956;390;97;2;91902
="01.2023";39081;24355;2893;3021;969;428;124;0;70871
="02.2023";39604;30326;1842;2749;463;96;255;0;75335
="03.2023";38433;38554;1367;3390;975;106;45;0;82870
="04.2023";35209;33711;1860;3192;965;76;102;1;75116
="05.2023";34019;23849;1646;2423;675;63;374;0;63049
="06.2023";31203;16129;793;808;506;147;360;2;49948
="07.2023";27058;12666;898;419;426;365;136;1;41969
="08.2023";20397;13272;1016;483;313;454;91;0;36026
="09.2023";39813;25749;2337;1784;1152;137;265;9;71246
="10.2023";58674;37601;3523;2703;484;73;300;0;103358
="11.2023";55307;39736;3421;3003;986;71;515;10;103049
="12.2023";47117;33706;1756;1888;1189;118;1138;10;86922
="01.2024";38152;33328;1418;1926;301;122;325;5;75577
="02.2024";39979;32482;1346;3272;317;32;53;0;77481
="03.2024";33467;27894;658;3763;532;215;139;0;66668
="04.2024";30827;25168;605;2374;274;333;99;0;59680
="05.2024";24995;19986;867;1318;164;375;88;0;47793
="06.2024";21577;14908;552;602;187;194;220;0;38240
="07.2024";19862;12565;440;290;362;97;145;0;33761
="08.2024";20141;13198;515;283;255;55;103;0;34550
="09.2024";38873;26597;1242;1244;1041;73;100;0;69170
="10.2024";52519;40363;1803;1908;1010;59;210;2;97874
="11.2024";51158;39868;1406;2004;1687;108;293;1;96525
="12.2024";42760;31383;799;1746;822;129;123;7;77769
="01.2025";26889;22541;583;1735;567;147;141;0;52603
="02.2025";29110;25082;1234;2917;376;21;147;2;58889
="03.2025";28704;24124;859;2355;462;20;204;0;56728
="04.2025";28089;23845;553;1843;1762;56;246;1;56395
="05.2025";24079;18863;632;1293;1313;42;58;238;46518
="06.2025";26836;17944;646;330;219;174;93;214;46456
="07.2025";19537;11470;1060;295;198;80;756;260;33656
="08.2025";16087;12325;883;280;227;66;1509;125;31502
="09.2025";36916;28174;1848;893;620;64;948;16;69479
="10.2025";50969;35534;1968;1736;2295;45;2070;34;94651
="11.2025";45459;47628;2834;1830;482;197;2017;14;100461
="12.2025";38572;50830;2551;1483;1103;90;1294;6;95929
="01.2026";28015;29162;528;1081;209;29;327;3;59354
="02.2026";29677;30689;715;1885;467;31;900;0;64364
="03.2026";30637;30575;723;1920;741;151;287;1;65035
="04.2026";30369;33372;3493;1331;474;227;242;181;69689
="05.2026";22042;20044;582;860;267;115;59;296;44265
="06.2026";18546;15708;448;576;38;16;81;54;35467
="07.2026";17897;7974;599;797;44;59;74;19;27463
="08.2026";16943;10302;409;278;171;18;1594;0;29715
="09.2026";2681;1747;65;33;34;7;8;0;4575
